Year,Year ending,Local Government Area,Location Division,Location Subdivision,Location Group,Offence Count
2019,December,Wellington,2 Community,22 Health,221 Hospital,34
2019,December,Wellington,2 Community,22 Health,222 Medical Centre,3
2019,December,Wellington,2 Community,22 Health,224 Other Health,9
2019,December,Wellington,2 Community,23 Religious,231 Church,7
2019,December,Wellington,2 Community,23 Religious,232 Other religious,1
2019,December,Wellington,2 Community,24 Public Transport,241 Train,1
2019,December,Wellington,2 Community,24 Public Transport,242 Train Station,14
2019,December,Wellington,2 Community,24 Public Transport,243 Railway Carpark,3
2019,December,Wellington,2 Community,24 Public Transport,245 Bus/Bus Stop,13
2019,December,Wellington,2 Community,24 Public Transport,248 Office (Public transport office Only),1
2019,December,Wellington,2 Community,24 Public Transport,249 Taxi,2
2019,December,Wellington,2 Community,25 Other Transport,251 Private Car,3
2019,December,Wellington,2 Community,25 Other Transport,252 Airfield,1
2019,December,Wellington,2 Community,25 Other Transport,253 Boat,2
2019,December,Wellington,2 Community,25 Other Transport,254 Dock/Wharf,3
2019,December,Wellington,2 Community,25 Other Transport,255 Carpark (Single Level),41
2019,December,Wellington,2 Community,25 Other Transport,257 Other Transport Type/Area,8
2019,December,Wellington,2 Community,26 Justice,261 Police Station,52
2019,December,Wellington,2 Community,26 Justice,262 Court,45
2019,December,Wellington,2 Community,26 Justice,264 Youth Training Centre,1
2019,December,Wellington,2 Community,26 Justice,265 Other Justice Facility,3
2019,December,Wellington,2 Community,26 Justice,269 Other Justice (nec),41
2019,December,Wellington,2 Community,27 Open Space,271 Parkland/Reserve,52
2019,December,Wellington,2 Community,27 Open Space,272 Rural,17
2019,December,Wellington,2 Community,27 Open Space,273 Vacant Block,7
2019,December,Wellington,2 Community,27 Open Space,274 Beach Foreshore,3
2019,December,Wellington,2 Community,27 Open Space,275 Other Open Space,14
2019,December,Wellington,2 Community,27 Open Space,276 Beach Car Park,5
2019,December,Wellington,2 Community,28 Street/footpath,281 Street/Lane/Footpath,486
2019,December,Wellington,2 Community,29 Other community location,291 Cemetery,3
2019,December,Wellington,2 Community,29 Other community location,292 Civic Centre,6
2019,December,Wellington,2 Community,29 Other community location,293 Gallery,2
2019,December,Wellington,2 Community,29 Other community location,294 Car Wash,5
2019,December,Wellington,3 Other,31 Admin/professional,311 Business Office,23
2019,December,Wellington,3 Other,31 Admin/professional,312 Other Admin/Professional,6
2019,December,Wellington,3 Other,32 Financial,321 Bank,3
2019,December,Wellington,3 Other,32 Financial,323 ATM/Eftpos,1
2019,December,Wellington,3 Other,33 Retail,331 Chemist/Pharmacy,7
2019,December,Wellington,3 Other,33 Retail,3310 24Hr Convenience,2
2019,December,Wellington,3 Other,33 Retail,3311 Restaurant/Fastfood,32
2019,December,Wellington,3 Other,33 Retail,3312 Other Retail,106
2019,December,Wellington,3 Other,33 Retail,332 Service Station,82
2019,December,Wellington,3 Other,33 Retail,335 Supermarket,47
2019,December,Wellington,3 Other,33 Retail,336 Department Store,11
2019,December,Wellington,3 Other,33 Retail,337 Shopping Complex,64
2019,December,Wellington,3 Other,33 Retail,338 Car Sales Yard,5
2019,December,Wellington,3 Other,33 Retail,339 Milkbar,6
2019,December,Wellington,3 Other,34 Wholesale,341 Any Wholesale,7
2019,December,Wellington,3 Other,35 Warehousing/storage,351 Warehousing/Storage,16
2019,December,Wellington,3 Other,36 Manufacturing,361 Factory,18
2019,December,Wellington,3 Other,36 Manufacturing,362 Any Manufacturing,9
2019,December,Wellington,3 Other,37 Agricultural,371 Farmland/Agricultural,39
2019,December,Wellington,3 Other,37 Agricultural,373 Other Agricultural,20
2019,December,Wellington,3 Other,38 Recreational,381 Licensed Premises,74
2019,December,Wellington,3 Other,38 Recreational,384 Sport Area/Facility,25
2019,December,Wellington,3 Other,38 Recreational,385 Gaming Venue,12
2019,December,Wellington,3 Other,38 Recreational,386 Other Rec./Sports,26
2019,December,Wellington,3 Other,39 Other location,392 Other Location (Not Elsewhere),130
2019,December,Wellington,3 Other,39 Other location,393 Construction Site,6
2019,December,West Wimmera,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,2
2019,December,West Wimmera,1 Residential,11 Dwelling - private,112 House,58
2019,December,West Wimmera,1 Residential,11 Dwelling - private,117 Farm House,3
2019,December,West Wimmera,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,5
2019,December,West Wimmera,1 Residential,13 Grounds/surrounding land,1310 Farm Building,3
2019,December,West Wimmera,1 Residential,13 Grounds/surrounding land,132 Backyard,4
2019,December,West Wimmera,1 Residential,13 Grounds/surrounding land,135 Shed,5
2019,December,West Wimmera,1 Residential,13 Grounds/surrounding land,138 Driveway/Carport,3
2019,December,West Wimmera,2 Community,21 Education,212 School Grounds,4
2019,December,West Wimmera,2 Community,21 Education,213 Other Educational,1
2019,December,West Wimmera,2 Community,23 Religious,231 Church,2
2019,December,West Wimmera,2 Community,25 Other Transport,251 Private Car,1
2019,December,West Wimmera,2 Community,25 Other Transport,257 Other Transport Type/Area,1
2019,December,West Wimmera,2 Community,26 Justice,261 Police Station,1
2019,December,West Wimmera,2 Community,26 Justice,262 Court,1
2019,December,West Wimmera,2 Community,27 Open Space,271 Parkland/Reserve,5
2019,December,West Wimmera,2 Community,27 Open Space,275 Other Open Space,5
2019,December,West Wimmera,2 Community,28 Street/footpath,281 Street/Lane/Footpath,28
2019,December,West Wimmera,2 Community,29 Other community location,292 Civic Centre,4
2019,December,West Wimmera,3 Other,33 Retail,3310 24Hr Convenience,1
2019,December,West Wimmera,3 Other,33 Retail,3311 Restaurant/Fastfood,1
2019,December,West Wimmera,3 Other,33 Retail,3312 Other Retail,1
2019,December,West Wimmera,3 Other,33 Retail,332 Service Station,3
2019,December,West Wimmera,3 Other,33 Retail,335 Supermarket,1
2019,December,West Wimmera,3 Other,34 Wholesale,341 Any Wholesale,1
2019,December,West Wimmera,3 Other,35 Warehousing/storage,351 Warehousing/Storage,1
2019,December,West Wimmera,3 Other,37 Agricultural,371 Farmland/Agricultural,10
2019,December,West Wimmera,3 Other,37 Agricultural,373 Other Agricultural,3
2019,December,West Wimmera,3 Other,38 Recreational,381 Licensed Premises,1
2019,December,West Wimmera,3 Other,38 Recreational,384 Sport Area/Facility,1
2019,December,West Wimmera,3 Other,39 Other location,392 Other Location (Not Elsewhere),3
2019,December,Whitehorse,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,607
2019,December,Whitehorse,1 Residential,11 Dwelling - private,112 House,2627
2019,December,Whitehorse,1 Residential,11 Dwelling - private,114 Caravan/Mobile Home,2
2019,December,Whitehorse,1 Residential,11 Dwelling - private,115 Houseboat,1
2019,December,Whitehorse,1 Residential,11 Dwelling - private,116 Ministry Of Housing,44
2019,December,Whitehorse,1 Residential,12 Dwelling  - non-private,121 Boarding House,44
2019,December,Whitehorse,1 Residential,12 Dwelling  - non-private,122 Holiday Home,1
2019,December,Whitehorse,1 Residential,12 Dwelling  - non-private,124 Nursing Home,28
2019,December,Whitehorse,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,31
2019,December,Whitehorse,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,17
2019,December,Whitehorse,1 Residential,13 Grounds/surrounding land,132 Backyard,26
2019,December,Whitehorse,1 Residential,13 Grounds/surrounding land,133 Frontyard,141
2019,December,Whitehorse,1 Residential,13 Grounds/surrounding land,134 Garage,123
2019,December,Whitehorse,1 Residential,13 Grounds/surrounding land,135 Shed,11
2019,December,Whitehorse,1 Residential,13 Grounds/surrounding land,136 Premises Under Construction,21
2019,December,Whitehorse,1 Residential,13 Grounds/surrounding land,137 Other Residential (nec),41
2019,December,Whitehorse,1 Residential,13 Grounds/surrounding land,138 Driveway/Carport,439
2019,December,Whitehorse,1 Residential,13 Grounds/surrounding land,139 Carpark Multi Dwelling,97
2019,December,Whitehorse,2 Community,21 Education,211 School,74
2019,December,Whitehorse,2 Community,21 Education,212 School Grounds,27
2019,December,Whitehorse,2 Community,21 Education,213 Other Educational,48
2019,December,Whitehorse,2 Community,22 Health,221 Hospital,102
2019,December,Whitehorse,2 Community,22 Health,222 Medical Centre,21
2019,December,Whitehorse,2 Community,22 Health,223 Dental,3
2019,December,Whitehorse,2 Community,22 Health,224 Other Health,27
2019,December,Whitehorse,2 Community,23 Religious,231 Church,30
2019,December,Whitehorse,2 Community,23 Religious,232 Other religious,2
2019,December,Whitehorse,2 Community,24 Public Transport,241 Train,6
2019,December,Whitehorse,2 Community,24 Public Transport,242 Train Station,180
2019,December,Whitehorse,2 Community,24 Public Transport,243 Railway Carpark,42
2019,December,Whitehorse,2 Community,24 Public Transport,244 Tram/Tram Stop,25
2019,December,Whitehorse,2 Community,24 Public Transport,245 Bus/Bus Stop,22
2019,December,Whitehorse,2 Community,24 Public Transport,249 Taxi,5
2019,December,Whitehorse,2 Community,25 Other Transport,251 Private Car,10
2019,December,Whitehorse,2 Community,25 Other Transport,255 Carpark (Single Level),213
2019,December,Whitehorse,2 Community,25 Other Transport,256 Carpark (Multi Level),91
2019,December,Whitehorse,2 Community,25 Other Transport,257 Other Transport Type/Area,13
2019,December,Whitehorse,2 Community,26 Justice,261 Police Station,59
2019,December,Whitehorse,2 Community,26 Justice,262 Court,5
2019,December,Whitehorse,2 Community,26 Justice,264 Youth Training Centre,2
2019,December,Whitehorse,2 Community,26 Justice,265 Other Justice Facility,3
2019,December,Whitehorse,2 Community,27 Open Space,271 Parkland/Reserve,61
2019,December,Whitehorse,2 Community,27 Open Space,275 Other Open Space,14
2019,December,Whitehorse,2 Community,28 Street/footpath,281 Street/Lane/Footpath,1264
2019,December,Whitehorse,2 Community,29 Other community location,291 Cemetery,3
2019,December,Whitehorse,2 Community,29 Other community location,292 Civic Centre,15
2019,December,Whitehorse,2 Community,29 Other community location,294 Car Wash,11
2019,December,Whitehorse,3 Other,31 Admin/professional,311 Business Office,76
2019,December,Whitehorse,3 Other,31 Admin/professional,312 Other Admin/Professional,19
2019,December,Whitehorse,3 Other,32 Financial,321 Bank,24
2019,December,Whitehorse,3 Other,32 Financial,323 ATM/Eftpos,1
2019,December,Whitehorse,3 Other,33 Retail,331 Chemist/Pharmacy,53
2019,December,Whitehorse,3 Other,33 Retail,3310 24Hr Convenience,39
2019,December,Whitehorse,3 Other,33 Retail,3311 Restaurant/Fastfood,135
2019,December,Whitehorse,3 Other,33 Retail,3312 Other Retail,511
2019,December,Whitehorse,3 Other,33 Retail,332 Service Station,281
2019,December,Whitehorse,3 Other,33 Retail,333 Jeweller,2
2019,December,Whitehorse,3 Other,33 Retail,334 2nd Hand Dealer,14
2019,December,Whitehorse,3 Other,33 Retail,335 Supermarket,172
2019,December,Whitehorse,3 Other,33 Retail,336 Department Store,111
2019,December,Whitehorse,3 Other,33 Retail,337 Shopping Complex,465
2019,December,Whitehorse,3 Other,33 Retail,338 Car Sales Yard,33
2019,December,Whitehorse,3 Other,33 Retail,339 Milkbar,5
2019,December,Whitehorse,3 Other,34 Wholesale,341 Any Wholesale,11
2019,December,Whitehorse,3 Other,35 Warehousing/storage,351 Warehousing/Storage,30
2019,December,Whitehorse,3 Other,36 Manufacturing,361 Factory,34
2019,December,Whitehorse,3 Other,36 Manufacturing,362 Any Manufacturing,2
2019,December,Whitehorse,3 Other,37 Agricultural,373 Other Agricultural,1
2019,December,Whitehorse,3 Other,38 Recreational,381 Licensed Premises,54
2019,December,Whitehorse,3 Other,38 Recreational,382 Tab,1
2019,December,Whitehorse,3 Other,38 Recreational,384 Sport Area/Facility,28
2019,December,Whitehorse,3 Other,38 Recreational,385 Gaming Venue,13
2019,December,Whitehorse,3 Other,38 Recreational,386 Other Rec./Sports,37
2019,December,Whitehorse,3 Other,39 Other location,391 Massage Parlour/Brothel,1
2019,December,Whitehorse,3 Other,39 Other location,392 Other Location (Not Elsewhere),74
2019,December,Whitehorse,3 Other,39 Other location,393 Construction Site,25
2019,December,Whitehorse,3 Other,39 Other location,394 Veterinary Clinic,2
2019,December,Whittlesea,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,274
2019,December,Whittlesea,1 Residential,11 Dwelling - private,112 House,5826
2019,December,Whittlesea,1 Residential,11 Dwelling - private,113 Bungalow,10
2019,December,Whittlesea,1 Residential,11 Dwelling - private,115 Houseboat,6
2019,December,Whittlesea,1 Residential,11 Dwelling - private,116 Ministry Of Housing,13
2019,December,Whittlesea,1 Residential,11 Dwelling - private,117 Farm House,20
2019,December,Whittlesea,1 Residential,12 Dwelling  - non-private,121 Boarding House,7
2019,December,Whittlesea,1 Residential,12 Dwelling  - non-private,122 Holiday Home,3
2019,December,Whittlesea,1 Residential,12 Dwelling  - non-private,124 Nursing Home,19
2019,December,Whittlesea,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,20
2019,December,Whittlesea,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,40
2019,December,Whittlesea,1 Residential,13 Grounds/surrounding land,1310 Farm Building,5
2019,December,Whittlesea,1 Residential,13 Grounds/surrounding land,132 Backyard,51
2019,December,Whittlesea,1 Residential,13 Grounds/surrounding land,133 Frontyard,280
2019,December,Whittlesea,1 Residential,13 Grounds/surrounding land,134 Garage,88
2019,December,Whittlesea,1 Residential,13 Grounds/surrounding land,135 Shed,30
2019,December,Whittlesea,1 Residential,13 Grounds/surrounding land,136 Premises Under Construction,86
2019,December,Whittlesea,1 Residential,13 Grounds/surrounding land,137 Other Residential (nec),47
2019,December,Whittlesea,1 Residential,13 Grounds/surrounding land,138 Driveway/Carport,515
2019,December,Whittlesea,1 Residential,13 Grounds/surrounding land,139 Carpark Multi Dwelling,53
2019,December,Whittlesea,2 Community,21 Education,211 School,119
2019,December,Whittlesea,2 Community,21 Education,212 School Grounds,54
2019,December,Whittlesea,2 Community,21 Education,213 Other Educational,19
2019,December,Whittlesea,2 Community,22 Health,221 Hospital,128
2019,December,Whittlesea,2 Community,22 Health,222 Medical Centre,23
2019,December,Whittlesea,2 Community,22 Health,223 Dental,4
2019,December,Whittlesea,2 Community,22 Health,224 Other Health,20
2019,December,Whittlesea,2 Community,23 Religious,231 Church,13
2019,December,Whittlesea,2 Community,23 Religious,232 Other religious,3
2019,December,Whittlesea,2 Community,24 Public Transport,241 Train,3
2019,December,Whittlesea,2 Community,24 Public Transport,242 Train Station,213
2019,December,Whittlesea,2 Community,24 Public Transport,243 Railway Carpark,114
2019,December,Whittlesea,2 Community,24 Public Transport,244 Tram/Tram Stop,5
2019,December,Whittlesea,2 Community,24 Public Transport,245 Bus/Bus Stop,39
2019,December,Whittlesea,2 Community,24 Public Transport,246 Depot/Terminal,2
2019,December,Whittlesea,2 Community,24 Public Transport,247 Freight Yard,2
2019,December,Whittlesea,2 Community,24 Public Transport,249 Taxi,8
2019,December,Whittlesea,2 Community,25 Other Transport,251 Private Car,21
2019,December,Whittlesea,2 Community,25 Other Transport,255 Carpark (Single Level),522
2019,December,Whittlesea,2 Community,25 Other Transport,256 Carpark (Multi Level),38
2019,December,Whittlesea,2 Community,25 Other Transport,257 Other Transport Type/Area,29
2019,December,Whittlesea,2 Community,26 Justice,261 Police Station,276
2019,December,Whittlesea,2 Community,26 Justice,262 Court,5
2019,December,Whittlesea,2 Community,26 Justice,265 Other Justice Facility,4
2019,December,Whittlesea,2 Community,26 Justice,269 Other Justice (nec),4
2019,December,Whittlesea,2 Community,27 Open Space,271 Parkland/Reserve,115
2019,December,Whittlesea,2 Community,27 Open Space,272 Rural,14
2019,December,Whittlesea,2 Community,27 Open Space,273 Vacant Block,22
